id	university	publications	publications_frac	top_pubs	top_pubs_frac	collaboration	oa	country_iso_num_code	wikipedia_url	established_year	page_id	namespace	title	is_redirect	is_new	touched	links_updated	latest	len	content_model	page_edits	creation	editors	views	references	langlinks	univ_age	page_age	pp_top	1y_views	2y_views
1054	Univ Adelaide	14515	5877	2429	770	12516	7454	36.0	University_of_Adelaide	1874.0	206748	0	University_of_Adelaide	0	0	20210626180820	20210623122139.0	1029164740	56277	wikitext	1108.0	2003-04-07	461.0	12803.0	37.0	30	147.0	18	0.16734412676541507	84375	199246
1055	Univ Queensland	28448	12403	4510	1646	24175	14013	36.0	University_of_Queensland	1909.0	192819	0	University_of_Queensland	0	0	20210629004224	20210629004328.0	1030240571	105597	wikitext	3151.0	2003-03-07	993.0	22376.0	125.0	41	112.0	18	0.15853487064116986	129635	309266
1056	Australian Natl Univ	13722	5456	2221	706	11730	8623	36.0	Australian_National_University	1946.0	285106	0	Australian_National_University	0	0	20210629135720	20210629140506.0	1029268029	61115	wikitext	2062.0	2003-07-31	849.0	25448.0	84.0	49	75.0	18	0.16185687217606762	149914	362539
1057	Monash Univ	29293	11522	4587	1550	25826	14573	36.0	Monash_University	1958.0	149620	0	Monash_University	0	0	20210626180747	20210626011108.0	1027319957	74765	wikitext	2335.0	2002-11-21	1017.0	36091.0	97.0	37	63.0	19	0.15659031167855803	191455	441507
1058	Univ Melbourne	32871	13592	5296	1778	28379	18780	36.0	University_of_Melbourne	1853.0	363594	0	University_of_Melbourne	0	0	20210701074932	20210701075251.0	1030691383	112987	wikitext	2477.0	2001-09-21	1046.0	34765.0	165.0	52	168.0	20	0.16111466033890054	201431	489353
1059	Univ Newcastle	8543	3799	1253	453	7147	4218	36.0	University_of_Newcastle,_Australia		347733	0	University_of_Newcastle_(Australia)	0	0	20210701001144	20210701001445.0	1031211882	42075	wikitext	1139.0	2003-10-23	408.0	7268.0	47.0	17		18	0.14666978813063328	39259	88418
1060	Univ West Australia	16615	5999	2570	696	14989	9143	36.0	University_of_Western_Australia	1911.0	231031	0	University_of_Western_Australia	0	0	20210626180833	20210623122206.0	1020123191	38744	wikitext	1146.0	2003-05-21	516.0	12396.0	39.0	37	110.0	18	0.15467950647005718	70861	159723
1061	Univ New S Wales	26040	11136	4200	1498	22095	12420	36.0	University_of_New_South_Wales	1949.0	146078	0	University_of_New_South_Wales	0	0	20210626180744	20210625143433.0	1030371586	63352	wikitext	1936.0	2002-11-11	825.0	30610.0	68.0	36	72.0	19	0.16129032258064516	156969	365789
1062	Univ Sydney	30613	12972	4921	1703	26177	16388	36.0	University_of_Sydney	1850.0	31928	0	University_of_Sydney	0	0	20210630045247	20210630045403.0	1030949913	79947	wikitext	2780.0	2001-08-21	1037.0	40993.0	83.0	52	171.0	20	0.1607487015320289	233990	523070
1063	Univ Fed Minas Gerais	9497	4771	779	299	7875	4225	76.0	Universidade_Federal_de_Minas_Gerais	1927.0	383952	0	Federal_University_of_Minas_Gerais	0	0	20210628233840	20210628233951.0	1030952669	50169	wikitext	448.0	2003-11-30	206.0	2080.0	9.0	101	94.0	18	0.08202590291671054	15232	31212
1064	Univ Campinas	13544	6305	1280	455	11040	6149	76.0	UNICAMP		514199	0	University_of_Campinas	0	0	20210626181025	20210623131724.0	1025754177	77779	wikitext	575.0	2002-07-22	223.0	3481.0	120.0	16		19	0.09450679267572357	29239	62229
1065	Fed Univ Rio Grande do Sul	11580	6103	962	383	9116	4748	76.0	Universidade_Federal_do_Rio_Grande_do_Sul	1895.0	889448	0	Federal_University_of_Rio_Grande_do_Sul	0	0	20210626212144	20210626213216.0	1030547452	19539	wikitext	435.0	2004-08-10	167.0	1902.0	12.0	8	126.0	17	0.08307426597582038	14030	28031
1066	Univ Fed Rio de Janeiro	11686	5267	974	319	9902	5540	76.0	Universidade_Federal_do_Rio_de_Janeiro		886475	0	Federal_University_of_Rio_de_Janeiro	0	0	20210629135746	20210629140100.0	1031009334	122954	wikitext	604.0	2004-08-08	278.0	5073.0	210.0	38		17	0.08334759541331507	42129	89981
1067	Univ São Paulo	38628	18611	3524	1242	31646	18784	76.0	Universidade_de_São_Paulo		561499	0	University_of_São_Paulo	0	0	20210630210229	20210630210758.0	1031295450	36033	wikitext	1231.0	2004-03-29	623.0	12343.0	41.0	37		17	0.09122916019467743	69135	149836
1068	Simon Fraser Univ	6862	2806	912	263	5668	3885	124.0	Simon_Fraser_University	1965.0	28525	0	Simon_Fraser_University	0	0	20210626180530	20210623121310.0	1027798724	70064	wikitext	2628.0	2001-10-13	1145.0	42809.0	69.0	25	56.0	20	0.13290585835033517	203448	449692
1069	Univ Calgary	16365	7384	2452	857	13221	8247	124.0	University_of_Calgary	1966.0	89668	0	University_of_Calgary	0	0	20210629004224	20210629004710.0	1027610227	83688	wikitext	1981.0	2002-09-23	671.0	23376.0	109.0	29	55.0	19	0.14983195844790712	132415	328803
1070	Univ Alberta	23416	11038	3285	1195	18504	10601	124.0	University_of_Alberta	1908.0	242057	0	University_of_Alberta	0	0	20210630002246	20210630003248.0	1031132231	117685	wikitext	2277.0	2003-06-08	812.0	30920.0	141.0	41	113.0	18	0.14028869149299625	171626	363575
1071	Univ Guelph	7223	3733	838	336	5537	3494	124.0	University_of_Guelph	1964.0	9181362	0	University_of_Guelph	0	0	20210629202956	20210629203257.0	1031100407	57598	wikitext	1457.0	2003-10-17	644.0	21889.0	60.0	16	57.0	18	0.11601827495500484	107898	261460
1072	Dalhousie Univ	8528	3592	1198	358	7030	4305	124.0	Dalhousie_University	1818.0	8642	0	Dalhousie_University	0	0	20210629201832	20210629202328.0	1031098861	79685	wikitext	1518.0	2001-10-13	674.0	29622.0	135.0	22	203.0	20	0.14047842401500937	151527	335724
1073	McMaster Univ	14993	6431	2369	779	12332	7637	124.0	McMaster_University	1887.0	342555	0	McMaster_University	0	0	20210626180919	20210625072512.0	1030326543	124018	wikitext	3319.0	2003-10-17	1142.0	45435.0	214.0	35	134.0	18	0.15800706996598413	240740	501008
1074	Queen's Univ	8062	3734	1083	363	6335	3708	124.0	Queen's_University_at_Kingston		7955551	0	Queen's_University_at_Kingston	0	0	20210630193840	20210630194241.0	1031284385	122283	wikitext	3810.0	2001-10-13	1347.0	59231.0	187.0	32		20	0.13433391218060034	441789	579902
1075	West Univ	13313	6644	1806	688	10150	6289	124.0	University_of_Western_Ontario	1878.0	169136	0	University_of_Western_Ontario	0	0	20210629004224	20210629004512.0	1029227174	94449	wikitext	3199.0	2003-01-14	1164.0	34906.0	160.0	21	143.0	18	0.13565687673702395	200607	430644
1076	McGill Univ	25537	11254	4084	1440	20849	13897	124.0	McGill_University	1821.0	7954643	0	McGill_University	0	0	20210630193303	20210630193311.0	1031283607	153182	wikitext	6078.0	2001-10-13	2078.0	113639.0	193.0	61	200.0	20	0.15992481497435093	561036	1176583
1077	Univ Montréal	17236	7445	2269	730	14544	9055	124.0	Université_de_Montréal	1878.0	7955348	0	Université_de_Montréal	0	0	20210626183348	20210623125547.0	1027609262	51013	wikitext	984.0	2002-11-19	425.0	15737.0	53.0	33	143.0	19	0.13164307263866326	87133	198136
1078	Carleton Univ	4743	1993	593	189	3884	2111	124.0	Carleton_University	1942.0	209134	0	Carleton_University	0	0	20210626180821	20210623122730.0	1029273468	103515	wikitext	3439.0	2003-04-12	1106.0	25322.0	152.0	24	79.0	18	0.12502635462787265	161438	339189
1079	Univ Ottawa	15522	6942	2325	778	12489	7796	124.0	University_of_Ottawa	1848.0	140699	0	University_of_Ottawa	0	0	20210630195534	20210630195752.0	1030852214	95172	wikitext	2285.0	2002-10-27	822.0	17825.0	159.0	30	173.0	19	0.1497873985311171	115098	258278
1081	Univ Saskatchewan	7919	3891	821	290	6109	3477	124.0	University_of_Saskatchewan	1907.0	267686	0	University_of_Saskatchewan	0	0	20210629004225	20210629004415.0	1027611010	77226	wikitext	1064.0	2003-07-14	480.0	16407.0	28.0	22	114.0	18	0.10367470640232353	95331	236392
1082	Univ Laval	10252	4667	1318	457	8345	5505	124.0	Laval_University	1663.0	352708	0	Université_Laval	0	0	20210626180923	20210626181156.0	1027610875	23671	wikitext	917.0	2003-10-30	425.0	10504.0	13.0	30	358.0	18	0.12856028092079594	61464	134818
1083	Univ Toronto	47429	23454	8083	3226	37102	25563	124.0	University_of_Toronto	1827.0	7955325	0	University_of_Toronto	0	0	20210626183348	20210624064620.0	1030157583	150911	wikitext	4865.0	2001-10-13	1593.0	83074.0	194.0	72	194.0	20	0.17042315882687806	428582	911506
1084	Univ British Columbia	29882	13143	4821	1700	24661	16147	124.0	University_of_British_Columbia	1908.0	173411	0	University_of_British_Columbia	0	0	20210629135715	20210629135922.0	1030436911	119001	wikitext	4155.0	2003-01-23	1644.0	61669.0	156.0	52	113.0	18	0.16133458269192155	331567	728832
1085	Univ Victoria	5919	2222	843	238	5102	3392	124.0	University_of_Victoria	1963.0	32098	0	University_of_Victoria	0	0	20210630195530	20210630195906.0	1030000510	115086	wikitext	1829.0	2001-10-14	818.0	21796.0	101.0	20	58.0	20	0.1424227065382666	113073	243131
1086	Univ Waterloo	12156	6134	1669	710	9414	5373	124.0	University_of_Waterloo	1956.0	73276	0	University_of_Waterloo	0	0	20210626180548	20210623121926.0	1027612950	130895	wikitext	3592.0	2002-08-19	1375.0	62326.0	209.0	30	65.0	19	0.13729845343863112	283451	628365
1087	Univ Manitoba	9318	4305	1137	397	7469	4672	124.0	University_of_Manitoba	1877.0	32099	0	University_of_Manitoba	0	0	20210626180531	20210626124607.0	1027611842	90207	wikitext	960.0	2001-10-14	438.0	18921.0	48.0	29	144.0	20	0.12202189311010947	104033	245836
1088	Univ Chile	7640	3150	848	270	6709	4284	152.0	Universidad_de_Chile		545250	0	University_of_Chile	0	0	20210626181034	20210623125244.0	1025180922	33540	wikitext	554.0	2004-03-23	280.0	4427.0	12.0	54		17	0.11099476439790576	29859	67927
1091	Chiba Univ	6000	2766	478	139	4829	3123	392.0	Chiba_University	1949.0	1328713	0	Chiba_University	0	0	20210701041635	20210701041744.0	1020667240	10007	wikitext	119.0	2004-12-26	89.0	2349.0	2.0	12	72.0	17	0.07966666666666666	13677	29087
1092	Kyushu Univ	14463	7008	1261	467	11796	6831	392.0	Kyushu_University	1903.0	299359	0	Kyushu_University	0	0	20210626212139	20210626213006.0	1029227573	51879	wikitext	528.0	2003-08-18	206.0	8862.0	21.0	26	118.0	18	0.08718799695775427	42656	85800
1093	Gifu Univ	2956	1365	198	69	2415	1422	392.0	Gifu_University	1949.0	5853912	0	Gifu_University	0	0	20210626182940	20210626223305.0	1020676112	4706	wikitext	121.0	2006-07-06	44.0	1023.0		13	72.0	15	0.06698240866035182	6659	13392
1095	Hiroshima Univ	7772	3667	585	178	6210	4073	392.0	Hiroshima_University	1929.0	665262	0	Hiroshima_University	0	0	20210626181126	20210623125536.0	1028873366	7530	wikitext	98.0	2004-05-19	74.0	2288.0	1.0	18	92.0	17	0.07527020072053525	12562	25794
1096	Kagoshima Univ	3127	1354	192	53	2603	1567	392.0	Kagoshima_University	1949.0	1633869	0	Kagoshima_University	0	0	20210626181738	20210623141507.0	947363893	3358	wikitext	52.0	2005-03-22	43.0	912.0	2.0	14	72.0	16	0.061400703549728174	6797	14941
1097	Kanazawa Univ	4773	2271	366	117	3838	2605	392.0	Kanazawa_University	1949.0	11462647	0	Kanazawa_University	0	0	20210626183843	20210626194045.0	1024301628	13085	wikitext	92.0	2007-05-28	48.0	1873.0	1.0	10	72.0	14	0.07668133249528598	9948	19661
1098	Kobe Univ	7084	3250	581	163	5677	4095	392.0	Kobe_University	1949.0	572330	0	Kobe_University	0	0	20210626181048	20210623140414.0	1025231522	22169	wikitext	213.0	2004-04-02	134.0	3008.0	13.0	17	72.0	17	0.08201581027667984	18269	37931
1099	Kumamoto Univ	4222	1897	351	109	3503	2110	392.0	Kumamoto_University	1925.0	366536	0	Kumamoto_University	0	0	20210626180928	20210623143459.0	1025785474	11500	wikitext	115.0	2003-11-14	67.0	1295.0	6.0	9	96.0	18	0.0831359545239223	8186	17634
1100	Kyoto Univ	25085	11433	2551	903	20649	14091	392.0	Kyoto_University	1897.0	187911	0	Kyoto_University	0	0	20210627153117	20210627153620.0	1029226868	29494	wikitext	531.0	2003-02-24	317.0	17364.0	25.0	64	124.0	18	0.1016942395854096	89041	186823
1101	Nagasaki Univ	3802	1688	264	73	3142	2089	392.0	Nagasaki_University	1949.0	6997129	0	Nagasaki_University	0	0	20210623124642	20210623134740.0	1024490288	7360	wikitext	54.0	2006-09-15	39.0	1186.0	2.0	14	72.0	15	0.06943713834823777	7349	14972
1102	Nagoya Univ	14641	6521	1345	441	12100	7657	392.0	Nagoya_University	1871.0	1340264	0	Nagoya_University	0	0	20210626212146	20210626212408.0	1029226117	25872	wikitext	271.0	2004-12-29	165.0	5622.0	4.0	37	150.0	17	0.09186530974660201	34358	69109
1103	Niigata Univ	3749	1577	297	83	3194	1960	392.0	Niigata_University	1870.0	543771	0	Niigata_University	0	0	20210629084546	20210629084903.0	1031013648	8846	wikitext	77.0	2004-03-22	59.0	904.0	5.0	10	151.0	17	0.07922112563350227	6610	14264
1104	Okayama Univ	6146	2828	523	143	4891	3530	392.0	Okayama_University	1870.0	12259956	0	Okayama_University	0	0	20210626184003	20210626204021.0	994905661	13271	wikitext	92.0	2007-07-15	62.0	1782.0	5.0	6	151.0	14	0.08509599739668076	10242	22409
1105	Osaka City Univ	3082	1416	203	55	2387	1823	392.0	Osaka_City_University	1880.0	604496	0	Osaka_City_University	0	0	20210626212142	20210626231318.0	1028572019	13019	wikitext	119.0	2004-04-18	71.0	1301.0	2.0	8	141.0	17	0.06586632057105775	7718	15082
1106	Osaka Univ	18566	8562	1698	623	15200	9873	392.0	Osaka_University	1724.0	1098410	0	Osaka_University	0	0	20210628031033	20210628031234.0	1030799640	36033	wikitext	500.0	2004-10-24	216.0	10238.0	15.0	40	297.0	17	0.09145750296240439	52075	108676
1107	Hokkaido Univ	13662	6682	1126	407	10990	8096	392.0	Hokkaido_University	1876.0	357736	0	Hokkaido_University	0	0	20210626212140	20210626222843.0	1029226801	29869	wikitext	329.0	2003-11-06	185.0	7101.0	25.0	27	145.0	18	0.08241838676621285	36881	77172
1108	Tohoku Univ	18348	8736	1688	603	14821	8881	392.0	Tohoku_University	1907.0	573744	0	Tohoku_University	0	0	20210630195547	20210630195713.0	1029645517	36112	wikitext	468.0	2004-04-03	269.0	10279.0	13.0	28	114.0	17	0.091999127970351	54449	111879
1110	Tokushima Univ	3023	1442	198	65	2397	1504	392.0	University_of_Tokushima	1949.0	15696836	0	University_of_Tokushima	0	0	20210626184534	20210626215913.0	1001513069	3732	wikitext	48.0	2008-02-11	33.0	721.0	2.0	11	72.0	13	0.06549784981806153	4443	9555
1111	Keio Univ	8460	3960	785	256	6775	4538	392.0	Keio_University	1858.0	376432	0	Keio_University	0	0	20210629071656	20210629072352.0	1031005057	99193	wikitext	1777.0	2003-11-23	604.0	25626.0	84.0	35	163.0	18	0.09278959810874704	145431	308297
1112	Tokyo Inst Technol	10170	4762	950	339	8065	4847	392.0	Tokyo_Institute_of_Technology	1881.0	432607	0	Tokyo_Institute_of_Technology	0	0	20210629042531	20210629042814.0	1030988192	29731	wikitext	366.0	2004-01-16	224.0	9159.0	18.0	31	140.0	17	0.09341199606686332	48175	97008
1113	Tokyo Med & Dent Univ	4448	1917	402	116	3676	2386	392.0	Tokyo_Medical_and_Dental_University	1928.0	2699428	0	Tokyo_Medical_and_Dental_University	0	0	20210626182152	20210623164028.0	1021871389	8314	wikitext	82.0	2005-09-18	55.0	1620.0	6.0	9	93.0	16	0.09037769784172661	10382	21877
1114	Univ Tokyo	34967	14995	3850	1337	29622	20649	392.0	University_of_Tokyo	1877.0	166215	0	University_of_Tokyo	0	0	20210628070556	20210628070651.0	1030189935	48711	wikitext	1198.0	2003-01-07	660.0	42624.0	54.0	74	144.0	18	0.11010381216575628	206979	414446
1115	Waseda Univ	5321	2317	408	125	4401	2751	392.0	Waseda_University	1882.0	376791	0	Waseda_University	0	0	20210626180932	20210623121804.0	1028330093	46918	wikitext	1432.0	2003-11-23	770.0	33810.0	29.0	45	139.0	18	0.07667731629392971	162506	324078
1117	Mie Univ	2143	1055	144	52	1576	1043	392.0	Mie_University	1949.0	6026810	0	Mie_University	0	0	20210626183001	20210623131521.0	1020667627	5049	wikitext	65.0	2006-07-19	44.0	888.0		7	72.0	15	0.06719552029864675	6867	14219
1118	Univ Tsukuba	9253	3528	869	221	8005	5432	392.0	University_of_Tsukuba	1973.0	2080195	0	University_of_Tsukuba	0	0	20210626212150	20210626215011.0	1029970401	33217	wikitext	331.0	2005-06-20	188.0	8052.0	18.0	24	48.0	16	0.09391548686912353	40682	84374
1121	Natl Auto Univ Mexico	17300	8325	1214	417	13974	8106	484.0	Universidad_Nacional_Autónoma_de_México		145426	0	National_Autonomous_University_of_Mexico	0	0	20210626180743	20210624043548.0	1030143905	71278	wikitext	2006.0	2002-11-09	890.0	28662.0	63.0	50		19	0.07017341040462428	164235	347280
1122	Univ Auckland	12679	5778	1796	646	10214	5972	554.0	University_of_Auckland	1883.0	277456	0	University_of_Auckland	0	0	20210627045757	20210623123213.0	1028091903	75711	wikitext	1310.0	2003-07-26	618.0	17851.0	88.0	38	138.0	18	0.14165154980676709	99867	233506
1123	Univ Otago	8376	4058	1138	397	6534	4189	554.0	University_of_Otago	1869.0	98089	0	University_of_Otago	0	0	20210701002437	20210701002918.0	1031318635	59118	wikitext	1155.0	2002-10-02	497.0	16916.0	49.0	25	152.0	19	0.13586437440305635	83807	181467
1124	Peking Univ	37357	18526	4937	2091	30072	18190	156.0	Peking_University	1898.0	72296	0	Peking_University	0	0	20210701023940	20210628071519.0	1030582964	67466	wikitext	2248.0	2002-08-16	776.0	39429.0	62.0	66	123.0	19	0.13215729314452446	172233	368478
1125	Tsinghua Univ	40386	21225	6226	3018	31544	14320	156.0	Tsing_Hua_University		72595	0	Tsinghua_University	0	0	20210630140108	20210630140649.0	1031235252	105069	wikitext	2407.0	2002-08-16	862.0	64889.0	141.0	57		19	0.15416233348189967	282033	592622
1126	Jilin Univ	26515	17890	2211	1338	16552	9477	156.0	Jilin_University	1946.0	919179	0	Jilin_University	0	0	20210626181308	20210623125921.0	1028816231	24267	wikitext	299.0	2004-08-22	144.0	4053.0	14.0	20	75.0	17	0.08338676221006977	22744	53776
1127	Zhejiang Univ	43033	25964	5315	2917	30948	17289	156.0	Zhejiang_University	1897.0	340391	0	Zhejiang_University	0	0	20210626180918	20210623122824.0	1028806947	33887	wikitext	993.0	2003-10-14	411.0	15088.0	27.0	39	124.0	18	0.1235098645225757	75200	166696
1128	Univ Sci & Technol China	24378	11837	3308	1549	19552	8383	156.0	University_of_Science_and_Technology_of_China	1958.0	919458	0	University_of_Science_and_Technology_of_China	0	0	20210626212144	20210626231402.0	1028810325	36630	wikitext	633.0	2004-08-22	300.0	11814.0	32.0	22	63.0	17	0.13569611945196489	56154	124387
1129	Chinese Univ Hong Kong	14305	6218	2307	855	11960	6740	156.0	Chinese_University_Hong_Kong		268964	0	Chinese_University_of_Hong_Kong	0	0	20210629044408	20210629044804.0	1030990087	50005	wikitext	1668.0	2003-07-16	618.0	13303.0	55.0	33		18	0.1612722824187347	68819	172140
1130	City Univ Hong Kong	11040	4684	1831	694	9509	2893	156.0	City_University_of_Hong_Kong	1984.0	25587444	0	City_University_of_Hong_Kong	0	0	20210630142144	20210630142346.0	1025977320	35528	wikitext	1237.0	2009-12-28	347.0	8202.0	37.0	16	37.0	12	0.16585144927536233	49639	111057
1131	Hong Kong Polytech Univ	13307	6096	2213	904	11151	3872	156.0	Hong_Kong_Polytechnic_University	1937.0	268078	0	Hong_Kong_Polytechnic_University	0	0	20210626180850	20210625121031.0	1030354073	41350	wikitext	943.0	2003-07-15	350.0	8822.0	39.0	25	84.0	18	0.16630344931239197	50721	139971
1132	Hong Kong Univ Sci & Technol	8229	3741	1406	581	6908	3095	156.0	Hong_Kong_University_of_Science_and_Technology	1991.0	268987	0	Hong_Kong_University_of_Science_and_Technology	0	0	20210626180850	20210623124500.0	1021989476	42078	wikitext	1770.0	2003-07-16	574.0	11110.0	60.0	28	30.0	18	0.17085915664114718	64171	142964
1133	Univ Hong Kong	16566	7717	2529	992	13458	8079	156.0	University_of_Hong_Kong	1911.0	268075	0	University_of_Hong_Kong	0	0	20210628085611	20210628085753.0	1029347432	69242	wikitext	2475.0	2003-07-15	976.0	19795.0	96.0	50	110.0	18	0.15266207895689968	111080	250919
1134	Shandong Univ	26502	15891	2481	1366	19206	10801	156.0	Shandong_University	1901.0	395980	0	Shandong_University	0	0	20210626180941	20210623124505.0	1026312473	92870	wikitext	773.0	2003-12-10	186.0	4514.0	53.0	15	120.0	18	0.0936155761829296	27423	60633
1135	Lanzhou Univ	11189	6462	1145	594	8270	3891	156.0	Lanzhou_University	1909.0	564351	0	Lanzhou_University	0	0	20210626212142	20210626212348.0	1028899243	19867	wikitext	253.0	2004-03-30	135.0	1849.0	8.0	7	112.0	17	0.10233264813656269	12006	26286
1136	Nanjing Univ	23867	12270	3027	1401	19306	9507	156.0	Nanjing_University	1902.0	30876750	0	Nanjing_University	0	0	20210630195923	20210626221244.0	1028805462	63322	wikitext	2787.0	2004-04-21	456.0	10108.0	33.0	47	119.0	17	0.12682783760003352	51074	115525
1137	Fudan Univ	30273	16625	3482	1586	22869	15101	156.0	Fudan_University	1905.0	72599	0	Fudan_University	0	0	20210626212135	20210626213106.0	1029910236	41978	wikitext	1072.0	2002-08-16	533.0	38814.0	39.0	46	116.0	19	0.1150199848049417	125936	239198
1138	Shanghai Jiao Tong Univ	45645	26265	5385	2638	33008	19712	156.0	Shanghai_Jiao_Tong_University	1896.0	33708475	0	Shanghai_Jiao_Tong_University	0	0	20210627085510	20210627085504.0	1030656697	26302	wikitext	1307.0	2003-05-28	526.0	21039.0	19.0	34	125.0	18	0.11797568189286887	92989	185070
